user_id,plan,signup_date,churn_date,monthly_fee,country
4637,Basic,2023-01-25,,799,
4638,Standard,2023-08-22,,399,Australia
4639,Premium,2023-02-28,,799,
4640,Premium,2023-09-08,2023-06-16,199,US
4641,Premium,2023-12-01,2023-04-13,399,UK
4642,Basic,2023-03-27,,199,India
4643,Premium,2023-09-08,2023-03-19,399,US
4644,Basic,2023-06-29,,199,Germany
4645,Standard,2023-07-26,,199,Germany
4646,Standard,2023-12-10,,799,Germany
4647,Standard,2023-05-29,,399,
4648,Basic,2023-03-12,,799,
4649,Premium,2023-05-01,,199,UK
4650,Basic,2023-09-10,2023-02-17,199,Germany
4651,Basic,2023-04-03,,199,
4652,Standard,2023-09-13,2023-10-24,399,
4653,Standard,2023-09-11,2024-01-05,399,Australia
4654,Premium,2023-12-18,,799,
4655,Basic,2023-10-15,2023-02-18,199,Germany
4656,Basic,2023-11-05,2023-05-10,399,US
4657,Premium,2023-02-28,2023-05-26,199,Germany
4658,Standard,2023-03-10,,199,Australia
4659,Basic,2023-03-27,,399,Germany
4660,Standard,2023-10-01,2024-01-11,399,India
4661,Standard,2023-08-15,,199,Australia
4662,Standard,2023-03-22,2023-04-14,199,UK
4663,Standard,2023-04-24,,199,Germany
4664,Premium,2023-07-03,,199,
4665,Premium,2023-10-07,,199,US
4666,Standard,2023-11-18,,199,Germany
4667,Basic,2023-11-14,,199,US
4668,Premium,2023-02-23,2023-11-06,,India
4669,Standard,2023-07-16,,799,UK
4670,Standard,2023-10-20,2023-10-26,399,
4671,Basic,2023-10-20,,,Australia
4672,Premium,2023-10-18,2023-06-04,399,Australia
4673,Standard,2023-06-29,,199,UK
4674,Basic,2023-08-10,2023-05-26,199,India
4675,Basic,2023-10-01,2023-07-23,799,India
4676,Premium,2023-09-01,,399,Germany
4677,Basic,2023-06-03,,799,India
4678,,2023-10-31,,799,Germany
4679,Standard,2023-09-30,,199,US
4680,Standard,2023-05-15,,199,UK
4681,Basic,2023-11-09,2023-07-30,199,US
4682,Basic,2023-01-08,2023-09-13,199,US
4683,Premium,2023-05-08,2023-07-06,199,US
4684,Basic,2023-02-25,,199,US
4685,Premium,2023-05-06,2023-07-13,199,Australia
4686,Basic,2023-06-08,2023-04-11,199,India
4687,Basic,2023-02-28,2023-09-09,199,UK
4688,Basic,2023-02-27,2023-06-05,199,UK
4689,Standard,2023-05-20,,399,
4690,,2023-06-25,2023-06-24,199,US
4691,Basic,2023-04-18,,399,UK
4692,Basic,2023-07-30,,799,Germany
4693,Basic,2023-03-15,,199,UK
4694,Standard,2023-06-16,2023-07-25,199,US
4695,Basic,2023-12-23,,799,UK
4696,Premium,2023-10-31,2023-07-01,399,India
4697,Standard,2023-08-21,,799,US
4698,Standard,2023-11-23,2023-07-31,199,Australia
4699,Basic,2023-07-01,,799,India
4700,,2023-05-02,,799,UK
4701,Basic,2023-11-30,,399,Australia
4702,Basic,2023-07-22,,199,
4703,Standard,2023-01-29,,799,India
4704,Standard,2023-07-21,,799,
4705,Basic,2023-04-03,2024-02-09,799,Germany
4706,Basic,2023-11-25,,199,India
4707,Premium,2023-12-22,,799,Australia
4708,Basic,2023-06-25,,199,
4709,Premium,2023-11-26,2024-01-12,199,Germany
4710,Standard,2023-07-30,,399,
4711,Basic,2023-07-03,2023-04-25,199,UK
4712,Standard,2023-04-05,2024-01-29,399,US
4713,Basic,2023-09-30,2024-02-17,399,
4714,Premium,2023-05-17,2023-05-31,199,UK
4715,Standard,2023-08-25,,399,US
4716,Basic,2023-12-19,,799,US
4717,Standard,2023-09-22,2023-06-08,199,Australia
4718,,2023-05-15,,399,Germany
4719,Basic,2023-05-24,,199,Germany
4720,Premium,2023-01-19,,399,India
4721,Basic,2023-08-19,,199,UK
4722,Basic,2023-05-14,,199,Australia
4723,Basic,2023-04-24,2023-02-05,199,
4724,Basic,2023-05-19,,,UK
4725,Basic,2023-05-05,,399,
4726,Basic,2023-07-23,,399,
4727,Premium,2023-03-02,,199,
4728,Premium,2023-09-07,,399,India
4729,Standard,2023-10-25,,199,India
4730,Basic,2023-01-13,2023-12-30,199,Australia
4731,Basic,2023-09-12,2023-08-01,399,India
4732,Basic,2023-03-26,,199,Australia
4733,Standard,2023-01-20,,199,India
4734,Premium,2023-02-19,,399,Germany
4735,Basic,2023-06-13,,799,Australia
4736,Basic,2023-04-02,,199,Germany
4737,Standard,2023-03-29,,199,Germany
4738,Basic,2023-03-10,,199,Australia
4739,Basic,2023-02-06,2023-03-09,,UK
4740,Standard,2023-09-10,,799,US
4741,Standard,2023-09-09,,399,India
4742,Basic,2023-05-20,2024-03-22,799,
4743,Basic,2023-12-21,2023-05-26,199,India
4744,,2023-06-17,,,
4745,Basic,2023-02-23,2023-05-12,199,UK
4746,Basic,2023-06-27,,199,US
4747,Basic,2023-10-24,,399,UK
4748,Basic,2023-10-28,,199,US
4749,Basic,2023-12-25,,399,Australia
4750,Premium,2023-04-16,,199,Australia
4751,Basic,2023-05-17,,399,
4752,Basic,2023-07-09,,199,Germany
4753,Standard,2023-05-08,,199,Germany
4754,Standard,2023-12-08,,799,
4755,Premium,2023-02-16,,799,Australia
4756,Premium,2023-01-05,2023-02-07,,
4757,Basic,2023-09-14,,399,Germany
4758,Premium,2023-10-27,,399,
4759,Standard,2023-05-30,2023-09-05,399,Australia
4760,,2023-10-21,2023-08-25,199,UK
4761,Standard,2023-08-31,2023-04-18,199,India
4762,,2023-10-02,,199,Australia
4763,Premium,2023-07-27,,799,
4764,Basic,2023-04-25,2024-02-02,199,Australia
4765,Standard,2023-07-14,,799,Australia
4766,,2023-12-09,,399,Germany
4767,Premium,2023-06-19,2024-03-09,399,
4768,Basic,2023-03-23,,199,Germany
4769,Standard,2023-06-03,,199,
4770,Basic,2023-05-21,,,Germany
4771,Basic,2023-11-10,2023-03-26,199,Germany
4772,Basic,2023-05-26,2023-11-30,199,UK
4773,Basic,2023-11-19,2023-09-15,199,Australia
4774,Premium,2023-05-02,,199,UK
4775,Basic,2023-09-09,,199,Germany
4776,Premium,2023-12-09,,399,UK
4777,Basic,2023-11-07,,399,Australia
4778,Basic,2023-03-30,2023-04-28,399,Australia
4779,Basic,2023-02-27,,199,Germany
4780,Basic,2023-03-04,,799,Australia
4781,Basic,2023-12-13,,799,UK
4782,Basic,2023-11-04,,199,US
4783,Standard,2023-10-07,,199,Australia
4784,Basic,2023-03-13,2023-02-09,199,UK
4785,Basic,2023-01-09,2023-12-04,799,UK
4786,Basic,2023-04-04,2023-11-16,399,UK
4787,Premium,2023-12-05,2023-07-13,799,Australia
4788,Premium,2023-12-02,,199,US
4789,Standard,2023-06-01,2023-09-26,399,Germany
4790,Basic,2023-12-22,2023-12-13,199,Germany
4791,Basic,2023-02-09,,199,Australia
4792,,2023-12-25,,399,Australia
4793,Basic,2023-03-03,,199,India
4794,Basic,2023-09-11,,399,
4795,Basic,2023-03-10,,399,US
4796,Basic,2023-09-02,,799,UK
4797,Basic,2023-12-31,2023-06-23,199,
4798,Premium,2023-06-19,,799,UK
4799,Basic,2023-06-27,,,
4800,Standard,2023-07-08,,799,Germany
4801,Basic,2023-09-17,2023-12-31,799,
4802,Basic,2023-03-13,,799,Australia
4803,Premium,2023-01-17,2023-02-17,399,US
4804,Basic,2023-12-07,,199,Germany
4805,Premium,2023-02-26,,399,
4806,Standard,2023-08-06,,399,US
4807,Basic,2023-04-17,,,Australia
4808,,2023-10-31,,399,UK
4809,Basic,2023-06-22,,199,India
4810,Premium,2023-08-07,,399,US
4811,Basic,2023-09-04,,,UK
4812,Premium,2023-08-06,2023-04-11,199,US
4813,Basic,2023-01-31,,199,US
4814,Standard,2023-02-16,2023-07-24,399,US
4815,Premium,2023-05-14,,199,Australia
4816,Premium,2023-04-18,,199,Germany
4817,Premium,2023-03-13,,199,US
4818,Premium,2023-11-23,,799,Australia
4819,Premium,2023-04-18,2024-01-07,199,India
4820,Basic,2023-11-05,2023-11-14,199,Germany
4821,Basic,2023-09-29,,799,Australia
4822,Basic,2023-06-20,2023-11-25,,India
4823,Basic,2023-04-26,,,Germany
4824,Basic,2023-11-25,2024-01-04,199,Australia
4825,Standard,2023-03-15,,,India
4826,Basic,2023-09-13,2023-10-05,199,Australia
4827,Standard,2023-03-22,,399,India
4828,Basic,2023-09-25,,399,US
4829,Basic,2023-05-08,,199,US
4830,Standard,2023-11-22,2023-08-11,399,Germany
4831,Premium,2023-08-23,,199,India
4832,Standard,2023-02-10,2024-03-24,799,US
4833,Standard,2023-06-30,,199,Germany
4834,Basic,2023-06-06,,399,UK
4835,Standard,2023-02-28,,199,US
4836,Basic,2023-12-11,,199,US
4837,Basic,2023-09-06,,,
4838,Basic,2023-07-11,,799,Australia
4839,Basic,2023-01-24,,,UK
4840,Basic,2023-03-21,,199,India
4841,,2023-05-14,,199,Germany
4842,,2023-08-01,,399,UK
4843,Basic,2023-12-14,2023-12-21,399,India
4844,Basic,2023-06-15,,199,US
4845,Basic,2023-12-14,,399,
4846,Basic,2023-12-03,2023-12-02,199,Germany
4847,Premium,2023-03-12,2023-10-25,199,Germany
4848,Basic,2023-08-02,,199,UK
4849,Premium,2023-03-06,,399,Australia
4850,Basic,2023-08-09,,399,India
4851,,2023-11-04,,399,
4852,Basic,2023-10-13,,399,
4853,Premium,2023-07-04,,199,UK
4854,Basic,2023-07-26,,799,Australia
4855,Standard,2023-04-09,,799,Australia
4856,Basic,2023-08-30,2023-08-22,399,Australia
4857,Basic,2023-06-07,,199,Germany
4858,Premium,2023-04-08,2024-01-06,399,India
4859,Premium,2023-02-11,,399,India
4860,Premium,2023-05-19,,,UK
4861,Standard,2023-10-10,2023-06-02,,US
4862,Premium,2023-08-15,,799,UK
4863,Basic,2023-03-13,,199,India
4864,Basic,2023-08-31,,,Germany
4865,Basic,2023-01-18,,399,UK
4866,Standard,2023-03-18,,799,US
4867,Basic,2023-02-14,,199,
4868,Basic,2023-12-09,,199,UK
4869,Standard,2023-05-20,,399,Australia
4870,Premium,2023-06-26,,199,US
4871,Basic,2023-08-10,,199,Australia
4872,Basic,2023-04-02,2023-03-29,799,Germany
4873,Basic,2023-01-22,,199,India
4874,Basic,2023-06-21,,199,UK
4875,Basic,2023-04-02,,199,UK
4876,Standard,2023-07-11,,199,Australia
4877,Standard,2023-03-18,,,Australia
4878,Standard,2023-10-08,2024-01-04,199,India
4879,Basic,2023-12-30,,199,UK
4880,Premium,2023-06-28,,799,India
4881,Basic,2023-08-26,,799,Australia
4882,Standard,2023-05-15,2023-08-19,199,
4883,Premium,2023-12-31,,799,Australia
4884,Basic,2023-10-07,,399,US
4885,Basic,2023-01-19,2023-05-22,799,Australia
4886,Premium,2023-03-24,,399,Australia
4887,Basic,2023-08-16,2023-06-07,,
4888,Standard,2023-09-22,,199,India
4889,Basic,2023-04-22,,199,US
4890,Standard,2023-09-08,2023-03-07,199,US
4891,Basic,2023-06-13,2023-09-21,199,UK
4892,Basic,2023-12-24,,799,
4893,Standard,2023-06-17,,399,Germany
4894,Basic,2023-08-09,,199,UK
4895,Basic,2023-10-31,,199,UK
4896,Basic,2023-07-10,,199,UK
4897,Basic,2023-11-21,2023-12-06,,US
4898,Basic,2023-06-19,,399,India
4899,Basic,2023-02-14,,399,Australia
4900,Premium,2023-01-14,,399,US
4901,Basic,2023-08-19,,799,Australia
4902,Standard,2023-06-06,2023-03-18,399,Australia
4903,Basic,2023-05-14,2023-05-25,199,Germany
4904,Basic,2023-02-06,,799,UK
4905,Premium,2023-02-22,,399,Germany
4906,Basic,2023-01-18,,399,UK
4907,,2023-02-07,,,US
4908,Basic,2023-07-06,,799,Australia
4909,Standard,2023-07-15,,799,Germany
4910,Standard,2023-08-31,,,
4911,Premium,2023-10-27,2024-03-21,199,US
4912,Standard,2023-10-30,2023-10-12,399,US
4913,Standard,2023-02-04,,399,
4914,Basic,2023-08-03,,199,UK
4915,Basic,2023-08-07,,799,Australia
4916,Premium,2023-11-12,,799,UK
4917,Basic,2023-03-31,,399,UK
4918,Basic,2023-11-04,2023-09-10,,US
4919,Premium,2023-09-09,,199,UK
4920,Basic,2023-01-08,2023-06-03,399,India
4921,,2023-09-13,2023-07-09,399,
4922,Standard,2023-12-29,,199,
4923,Standard,2023-07-27,2023-05-06,199,Australia
4924,Premium,2023-05-11,,799,
4925,Basic,2023-08-12,2023-05-17,399,UK
4926,Basic,2023-07-16,2023-05-30,799,UK
4927,Standard,2023-05-22,,399,Germany
4928,Basic,2023-09-09,,199,Australia
4929,Standard,2023-04-06,2023-05-11,199,Australia
4930,Premium,2023-01-26,2023-05-13,199,
4931,Basic,2023-04-21,,,UK
4932,Basic,2023-05-03,,199,India
4933,,2023-07-05,,,Germany
4934,Basic,2023-06-17,,,India
4935,Standard,2023-02-20,2023-07-15,,UK
4936,Basic,2023-01-05,,399,Australia
4937,Premium,2023-03-18,,,Australia
4938,Standard,2023-06-09,,199,India
4939,Premium,2023-07-27,2024-03-19,199,US
4940,Premium,2023-09-14,,199,UK
4941,Basic,2023-07-24,2023-08-04,799,Australia
4942,Basic,2023-09-12,2023-03-03,199,
4943,Premium,2023-01-11,2023-04-06,399,US
4944,Basic,2023-01-08,2023-07-28,199,Australia
4945,Premium,2023-02-01,,199,
4946,Premium,2023-01-28,,199,Australia
4947,Standard,2023-07-25,2023-10-24,799,US
4948,Standard,2023-08-16,,399,India
4949,Premium,2023-05-08,,799,UK
4950,Premium,2023-09-12,,399,US
4951,Basic,2023-07-31,,,US
4952,Basic,2023-08-27,2024-03-09,399,Australia
4953,Basic,2023-07-26,,399,
4954,Standard,2023-11-14,,399,US
4955,Standard,2023-10-10,,399,UK
4956,Standard,2023-09-02,,799,India
4957,Basic,2023-02-14,,399,
4958,Standard,2023-04-15,,799,India
4959,Basic,2023-12-14,2023-03-08,799,India
4960,Standard,2023-10-08,,199,UK
4961,Standard,2023-08-22,2023-08-19,399,Australia
4962,Basic,2023-07-08,,199,
4963,Basic,2023-02-13,2024-01-23,399,
4964,Standard,2023-08-13,,399,UK
4965,Standard,2023-05-22,,,
4966,Basic,2023-05-16,,199,US
4967,,2023-06-25,,199,Germany
4968,Standard,2023-05-22,,199,Germany
4969,,2023-03-21,,199,Germany
4970,Basic,2023-03-23,,799,India
4971,Standard,2023-05-15,,799,
4972,Premium,2023-07-26,,399,UK
4973,Standard,2023-12-10,,799,
4974,Standard,2023-06-26,,199,UK
4975,Basic,2023-08-31,2023-03-20,199,
4976,Basic,2023-02-24,,199,India
4977,Basic,2023-05-21,,799,US
4978,Basic,2023-02-25,,399,Germany
4979,Basic,2023-01-15,,399,Germany
4980,Basic,2023-07-04,2023-11-01,199,
4981,,2023-11-10,,199,India
4982,Basic,2023-03-29,,,Germany
4983,Standard,2023-04-07,,199,
4984,Premium,2023-05-24,2023-07-17,799,Australia
4985,Standard,2023-01-08,,199,
4986,Basic,2023-08-03,,199,UK
4987,Standard,2023-06-22,2023-10-20,399,Germany
4988,Standard,2023-08-11,2023-06-12,199,Germany
4989,Standard,2023-02-09,,399,Australia
4990,Premium,2023-07-01,2023-11-24,399,US
4991,,2023-09-27,,399,
4992,Standard,2023-07-06,2024-01-09,799,US
4993,Basic,2023-09-02,,399,
4994,Standard,2023-11-05,,199,Australia
4995,Basic,2023-08-19,,399,US
4996,Premium,2023-06-04,,399,India
4997,Basic,2023-06-24,,199,Australia
4998,Basic,2023-12-02,,799,
4999,Premium,2023-04-25,2023-07-25,399,UK
5000,Standard,2023-11-07,,799,UK
